State Code,District Code,Sub District Code,Level,Area Name
22.0,401.0,3251.0,SUB-DISTRICT,Lundra
22.0,401.0,3252.0,SUB-DISTRICT,Sitapur
22.0,401.0,3253.0,SUB-DISTRICT,Batouli
22.0,401.0,3254.0,SUB-DISTRICT,Mainpat
22.0,402.0,0.0,DISTRICT,Jashpur 
22.0,402.0,3255.0,SUB-DISTRICT,Bagicha
22.0,402.0,3256.0,SUB-DISTRICT,Kansabel
22.0,402.0,3257.0,SUB-DISTRICT,Jashpur
22.0,402.0,3258.0,SUB-DISTRICT,Manora
22.0,402.0,3259.0,SUB-DISTRICT,Kunkuri
22.0,402.0,3260.0,SUB-DISTRICT,Duldula
22.0,402.0,3261.0,SUB-DISTRICT,Farsabahar
22.0,402.0,3262.0,SUB-DISTRICT,Pathalgaon
22.0,403.0,0.0,DISTRICT,Raigarh
22.0,403.0,3263.0,SUB-DISTRICT,Udaipur (Dharamjaigarh)
22.0,403.0,3264.0,SUB-DISTRICT,Lailunga
22.0,403.0,3265.0,SUB-DISTRICT,Gharghoda
22.0,403.0,3266.0,SUB-DISTRICT,Tamnar
22.0,403.0,3267.0,SUB-DISTRICT,Raigarh
22.0,403.0,3268.0,SUB-DISTRICT,Pusour
22.0,403.0,3269.0,SUB-DISTRICT,Kharsia
22.0,403.0,3270.0,SUB-DISTRICT,Sarangarh
22.0,403.0,3271.0,SUB-DISTRICT,Baramkela
22.0,404.0,0.0,DISTRICT,Korba 
22.0,404.0,3272.0,SUB-DISTRICT,Katghora
22.0,404.0,3273.0,SUB-DISTRICT,Poundi-Uproda
22.0,404.0,3274.0,SUB-DISTRICT,Pali
22.0,404.0,3275.0,SUB-DISTRICT,Korba
22.0,404.0,3276.0,SUB-DISTRICT,Kartala
22.0,405.0,0.0,DISTRICT,Janjgir - Champa
22.0,405.0,3277.0,SUB-DISTRICT,Janjgir
22.0,405.0,3278.0,SUB-DISTRICT,Akaltara
22.0,405.0,3279.0,SUB-DISTRICT,Baloda
22.0,405.0,3280.0,SUB-DISTRICT,Nawagarh
22.0,405.0,3281.0,SUB-DISTRICT,Champa
22.0,405.0,3282.0,SUB-DISTRICT,Sakti
22.0,405.0,3283.0,SUB-DISTRICT,Pamgarh
22.0,405.0,3284.0,SUB-DISTRICT,Dabhra
22.0,405.0,3285.0,SUB-DISTRICT,Malkharoda
22.0,405.0,3286.0,SUB-DISTRICT,Jaijaipur
22.0,406.0,0.0,DISTRICT,Bilaspur
22.0,406.0,3287.0,SUB-DISTRICT,Pendra Road Gorella
22.0,406.0,3288.0,SUB-DISTRICT,Marwahi
22.0,406.0,3289.0,SUB-DISTRICT,Pendra
22.0,406.0,3290.0,SUB-DISTRICT,Lormi
22.0,406.0,3291.0,SUB-DISTRICT,Kota
22.0,406.0,3292.0,SUB-DISTRICT,Mungeli
22.0,406.0,3293.0,SUB-DISTRICT,Pathariya
22.0,406.0,3294.0,SUB-DISTRICT,Takhatpur
22.0,406.0,3295.0,SUB-DISTRICT,Bilaspur
22.0,406.0,3296.0,SUB-DISTRICT,Masturi
22.0,406.0,3297.0,SUB-DISTRICT,Bilha
22.0,407.0,0.0,DISTRICT,Kabeerdham
22.0,407.0,3298.0,SUB-DISTRICT,Kawardha
22.0,407.0,3299.0,SUB-DISTRICT,Bodla
22.0,407.0,3300.0,SUB-DISTRICT,Sahaspur Lohara
22.0,407.0,3301.0,SUB-DISTRICT,Pandariya
22.0,408.0,0.0,DISTRICT,Rajnandgaon
22.0,408.0,3302.0,SUB-DISTRICT,Chhuikhadan
22.0,408.0,3303.0,SUB-DISTRICT,Khairagarh
22.0,408.0,3304.0,SUB-DISTRICT,Dongargarh
22.0,408.0,3305.0,SUB-DISTRICT,Rajnandgaon
22.0,408.0,3306.0,SUB-DISTRICT,Chhuriya
22.0,408.0,3307.0,SUB-DISTRICT,Dongargaon
22.0,408.0,3308.0,SUB-DISTRICT,Mohla
22.0,408.0,3309.0,SUB-DISTRICT,Manpur
22.0,408.0,3310.0,SUB-DISTRICT,Ambagarh
22.0,409.0,0.0,DISTRICT,Durg
22.0,409.0,3311.0,SUB-DISTRICT,Nawagarh
22.0,409.0,3312.0,SUB-DISTRICT,Bemetara
22.0,409.0,3313.0,SUB-DISTRICT,Saja
22.0,409.0,3314.0,SUB-DISTRICT,Thanakhamria
22.0,409.0,3315.0,SUB-DISTRICT,Berla
22.0,409.0,3316.0,SUB-DISTRICT,Dhamdha
22.0,409.0,3317.0,SUB-DISTRICT,Durg
22.0,409.0,3318.0,SUB-DISTRICT,Patan
22.0,409.0,3319.0,SUB-DISTRICT,Gunderdehi
22.0,409.0,3320.0,SUB-DISTRICT,Dondi Luhara
22.0,409.0,3321.0,SUB-DISTRICT, Balod
22.0,409.0,3322.0,SUB-DISTRICT,Dondi
22.0,409.0,3323.0,SUB-DISTRICT,Gurur
22.0,410.0,0.0,DISTRICT,Raipur
22.0,410.0,3324.0,SUB-DISTRICT,Simga
22.0,410.0,3325.0,SUB-DISTRICT,Bhatapara
22.0,410.0,3326.0,SUB-DISTRICT,Baloda Bazar
22.0,410.0,3327.0,SUB-DISTRICT,Palari
22.0,410.0,3328.0,SUB-DISTRICT,Kasdol
22.0,410.0,3329.0,SUB-DISTRICT,Bilaigarh
22.0,410.0,3330.0,SUB-DISTRICT,Arang
22.0,410.0,3331.0,SUB-DISTRICT,Abhanpur
22.0,410.0,3332.0,SUB-DISTRICT,Raipur
22.0,410.0,3333.0,SUB-DISTRICT,Rajim
22.0,410.0,3334.0,SUB-DISTRICT,Tilda
22.0,410.0,3335.0,SUB-DISTRICT,Bindranavagarh(Gariyaband)
22.0,410.0,3336.0,SUB-DISTRICT,Chhura
22.0,410.0,3337.0,SUB-DISTRICT,Mainpur
22.0,410.0,3338.0,SUB-DISTRICT,Deobhog
22.0,411.0,0.0,DISTRICT,Mahasamund
22.0,411.0,3339.0,SUB-DISTRICT,Basna
22.0,411.0,3340.0,SUB-DISTRICT,Saraipali
22.0,411.0,3341.0,SUB-DISTRICT,Mahasamund
22.0,411.0,3342.0,SUB-DISTRICT,Pithora
22.0,411.0,3343.0,SUB-DISTRICT,Bagbahra
22.0,412.0,0.0,DISTRICT,Dhamtari 
22.0,412.0,3344.0,SUB-DISTRICT,Kurud
22.0,412.0,3345.0,SUB-DISTRICT,Magarlod
22.0,412.0,3346.0,SUB-DISTRICT,Dhamtari
22.0,412.0,3347.0,SUB-DISTRICT,Nagri
22.0,413.0,0.0,DISTRICT,Uttar Bastar Kanker
22.0,413.0,3348.0,SUB-DISTRICT,Charama
22.0,413.0,3349.0,SUB-DISTRICT,Bhanupratappur
22.0,413.0,3350.0,SUB-DISTRICT,Durgkondal
22.0,413.0,3351.0,SUB-DISTRICT,Kanker
22.0,413.0,3352.0,SUB-DISTRICT,Narharpur
22.0,413.0,3353.0,SUB-DISTRICT,Antagarh
22.0,413.0,3354.0,SUB-DISTRICT,Pakhanjur
22.0,414.0,0.0,DISTRICT,Bastar
22.0,414.0,3355.0,SUB-DISTRICT,Keskal
22.0,414.0,3356.0,SUB-DISTRICT,Bade Rajpur
22.0,414.0,3357.0,SUB-DISTRICT,Kondagaon
22.0,414.0,3358.0,SUB-DISTRICT,Makdi
22.0,414.0,3359.0,SUB-DISTRICT,Farasgaon
22.0,414.0,3360.0,SUB-DISTRICT,Jagdalpur
22.0,414.0,3361.0,SUB-DISTRICT,Lohandiguda
22.0,414.0,3362.0,SUB-DISTRICT,Bastanar
22.0,414.0,3363.0,SUB-DISTRICT,Bastar
22.0,414.0,3364.0,SUB-DISTRICT,Bakavand
22.0,414.0,3365.0,SUB-DISTRICT,Tokapal
22.0,414.0,3366.0,SUB-DISTRICT,Darbha
22.0,415.0,0.0,DISTRICT,Narayanpur
22.0,415.0,3367.0,SUB-DISTRICT,Narayanpur
22.0,415.0,3368.0,SUB-DISTRICT,Orchha
22.0,416.0,0.0,DISTRICT,Dakshin Bastar Dantewada
22.0,416.0,3369.0,SUB-DISTRICT,Dantewada
22.0,416.0,3370.0,SUB-DISTRICT,Gidam
22.0,416.0,3371.0,SUB-DISTRICT,Katekalyan
22.0,416.0,3372.0,SUB-DISTRICT,Kuakonda
22.0,416.0,3373.0,SUB-DISTRICT,Konta
22.0,416.0,3374.0,SUB-DISTRICT,Chhindgarh
22.0,416.0,3375.0,SUB-DISTRICT,Sukma
22.0,417.0,0.0,DISTRICT,Bijapur
22.0,417.0,3376.0,SUB-DISTRICT,Bhopalpattnam
22.0,417.0,3377.0,SUB-DISTRICT,Usur
22.0,417.0,3378.0,SUB-DISTRICT,Bijapur
22.0,417.0,3379.0,SUB-DISTRICT,Bhairamgarh
23.0,0.0,0.0,STATE,MADHYA PRADESH
23.0,418.0,0.0,DISTRICT,Sheopur 
23.0,418.0,3380.0,SUB-DISTRICT,Vijaypur
23.0,418.0,3381.0,SUB-DISTRICT,Beerpur
23.0,418.0,3382.0,SUB-DISTRICT,Sheopur
23.0,418.0,3383.0,SUB-DISTRICT,Badoda
23.0,418.0,3384.0,SUB-DISTRICT,Karahal
23.0,419.0,0.0,DISTRICT,Morena
23.0,419.0,3385.0,SUB-DISTRICT,Ambah
23.0,419.0,3386.0,SUB-DISTRICT,Porsa
23.0,419.0,3387.0,SUB-DISTRICT,Morena
23.0,419.0,3388.0,SUB-DISTRICT,Joura
23.0,419.0,3389.0,SUB-DISTRICT,Kailaras
23.0,419.0,3390.0,SUB-DISTRICT,Sabalgarh
23.0,420.0,0.0,DISTRICT,Bhind
23.0,420.0,3391.0,SUB-DISTRICT,Ater
23.0,420.0,3392.0,SUB-DISTRICT,Bhind
23.0,420.0,3393.0,SUB-DISTRICT,Mehgaon
23.0,420.0,3394.0,SUB-DISTRICT,Gormi
23.0,420.0,3395.0,SUB-DISTRICT,Gohad
23.0,420.0,3396.0,SUB-DISTRICT,Ron
23.0,420.0,3397.0,SUB-DISTRICT,Mihona
23.0,420.0,3398.0,SUB-DISTRICT,Lahar
23.0,421.0,0.0,DISTRICT,Gwalior
23.0,421.0,3399.0,SUB-DISTRICT,Gwalior (Gird)
23.0,421.0,3400.0,SUB-DISTRICT,Dabra (Pichhore)
23.0,421.0,3401.0,SUB-DISTRICT,Bhitarwar
23.0,421.0,3402.0,SUB-DISTRICT,Chinour
23.0,422.0,0.0,DISTRICT,Datia
23.0,422.0,3403.0,SUB-DISTRICT,Seondha
23.0,422.0,3404.0,SUB-DISTRICT,Indergarh
23.0,422.0,3405.0,SUB-DISTRICT,Datia
23.0,422.0,3406.0,SUB-DISTRICT,Bhander
23.0,423.0,0.0,DISTRICT,Shivpuri
23.0,423.0,3407.0,SUB-DISTRICT,Pohri
23.0,423.0,3408.0,SUB-DISTRICT,Shivpuri
23.0,423.0,3409.0,SUB-DISTRICT,Narwar
23.0,423.0,3410.0,SUB-DISTRICT,Karera
23.0,423.0,3411.0,SUB-DISTRICT,Kolaras
23.0,423.0,3412.0,SUB-DISTRICT,Badarwas
23.0,423.0,3413.0,SUB-DISTRICT,Pichhore
23.0,423.0,3414.0,SUB-DISTRICT,Khaniyadhana
23.0,424.0,0.0,DISTRICT,Tikamgarh
23.0,424.0,3415.0,SUB-DISTRICT,Niwari
23.0,424.0,3416.0,SUB-DISTRICT,Orchha
23.0,424.0,3417.0,SUB-DISTRICT,Prithvipur
23.0,424.0,3418.0,SUB-DISTRICT,Jatara
23.0,424.0,3419.0,SUB-DISTRICT,Mohangarh
23.0,424.0,3420.0,SUB-DISTRICT,Palera
23.0,424.0,3421.0,SUB-DISTRICT,Baldeogarh
23.0,424.0,3422.0,SUB-DISTRICT,Khargapur
23.0,424.0,3423.0,SUB-DISTRICT,Tikamgarh
23.0,425.0,0.0,DISTRICT,Chhatarpur
23.0,425.0,3424.0,SUB-DISTRICT,Gaurihar
23.0,425.0,3425.0,SUB-DISTRICT,Laundi
23.0,425.0,3426.0,SUB-DISTRICT,Chandla
23.0,425.0,3427.0,SUB-DISTRICT,Nowgong
23.0,425.0,3428.0,SUB-DISTRICT,Maharajpur
23.0,425.0,3429.0,SUB-DISTRICT,Chhatarpur
23.0,425.0,3430.0,SUB-DISTRICT,Rajnagar
23.0,425.0,3431.0,SUB-DISTRICT,Bada Malhera
23.0,425.0,3432.0,SUB-DISTRICT,Ghuwara
23.0,425.0,3433.0,SUB-DISTRICT,Bijawar
23.0,425.0,3434.0,SUB-DISTRICT,Buxwaha
23.0,426.0,0.0,DISTRICT,Panna
23.0,426.0,3435.0,SUB-DISTRICT,Ajaigarh
23.0,426.0,3436.0,SUB-DISTRICT,Panna
23.0,426.0,3437.0,SUB-DISTRICT,Devendranagar
23.0,426.0,3438.0,SUB-DISTRICT,Gunnor
23.0,426.0,3439.0,SUB-DISTRICT,Amanganj
23.0,426.0,3440.0,SUB-DISTRICT,Pawai
23.0,426.0,3441.0,SUB-DISTRICT,Shahnagar
23.0,426.0,3442.0,SUB-DISTRICT,Raipura
23.0,427.0,0.0,DISTRICT,Sagar
23.0,427.0,3443.0,SUB-DISTRICT,Bina
23.0,427.0,3444.0,SUB-DISTRICT,Khurai
23.0,427.0,3445.0,SUB-DISTRICT,Malthon
23.0,427.0,3446.0,SUB-DISTRICT,Banda
23.0,427.0,3447.0,SUB-DISTRICT,Shahgarh
23.0,427.0,3448.0,SUB-DISTRICT,Rahatgarh
23.0,427.0,3449.0,SUB-DISTRICT,Sagar
23.0,427.0,3450.0,SUB-DISTRICT,Garhakota
23.0,427.0,3451.0,SUB-DISTRICT,Rehli
23.0,427.0,3452.0,SUB-DISTRICT,Kesli
23.0,427.0,3453.0,SUB-DISTRICT,Deori
23.0,428.0,0.0,DISTRICT,Damoh
23.0,428.0,3454.0,SUB-DISTRICT,Hatta
23.0,428.0,3455.0,SUB-DISTRICT,Patera
23.0,428.0,3456.0,SUB-DISTRICT,Batiyagarh
23.0,428.0,3457.0,SUB-DISTRICT,Patharia
23.0,428.0,3458.0,SUB-DISTRICT,Damoh
23.0,428.0,3459.0,SUB-DISTRICT,Jabera
23.0,428.0,3460.0,SUB-DISTRICT,Tendukheda
23.0,429.0,0.0,DISTRICT,Satna
23.0,429.0,3461.0,SUB-DISTRICT,Raghurajnagar
23.0,429.0,3462.0,SUB-DISTRICT,Majhgawan
23.0,429.0,3463.0,SUB-DISTRICT,Birsinghpur
23.0,429.0,3464.0,SUB-DISTRICT,Nagod
23.0,429.0,3465.0,SUB-DISTRICT,Unchahara
23.0,429.0,3466.0,SUB-DISTRICT,Rampur Baghelan
23.0,429.0,3467.0,SUB-DISTRICT,Kotar
23.0,429.0,3468.0,SUB-DISTRICT,Amarpatan
23.0,429.0,3469.0,SUB-DISTRICT,Ramnagar
23.0,429.0,3470.0,SUB-DISTRICT,Maihar
23.0,430.0,0.0,DISTRICT,Rewa
23.0,430.0,3471.0,SUB-DISTRICT,Teonthar
23.0,430.0,3472.0,SUB-DISTRICT,Jawa
23.0,430.0,3473.0,SUB-DISTRICT,Sirmour
23.0,430.0,3474.0,SUB-DISTRICT,Mangawan
23.0,430.0,3475.0,SUB-DISTRICT,Semaria
23.0,430.0,3476.0,SUB-DISTRICT,Hanumana
23.0,430.0,3477.0,SUB-DISTRICT,Mauganj
23.0,430.0,3478.0,SUB-DISTRICT,Naigarhi
23.0,430.0,3479.0,SUB-DISTRICT,Huzur
23.0,430.0,3480.0,SUB-DISTRICT,Raipur - Karchuliyan
23.0,430.0,3481.0,SUB-DISTRICT,Gurh
23.0,431.0,0.0,DISTRICT,Umaria
23.0,431.0,3482.0,SUB-DISTRICT,Bandhogarh
23.0,431.0,3483.0,SUB-DISTRICT,Chandia
23.0,431.0,3484.0,SUB-DISTRICT,Manpur
23.0,431.0,3485.0,SUB-DISTRICT,Pali
23.0,431.0,3486.0,SUB-DISTRICT,Nowrozabad
23.0,432.0,0.0,DISTRICT,Neemuch 
23.0,432.0,3487.0,SUB-DISTRICT,Jawad
23.0,432.0,3488.0,SUB-DISTRICT,Singoli
23.0,432.0,3489.0,SUB-DISTRICT,Neemuch
23.0,432.0,3490.0,SUB-DISTRICT,Jiran
23.0,432.0,3491.0,SUB-DISTRICT,Manasa
23.0,433.0,0.0,DISTRICT,Mandsaur
23.0,433.0,3492.0,SUB-DISTRICT,Bhanpura
23.0,433.0,3493.0,SUB-DISTRICT,Malhargarh
23.0,433.0,3494.0,SUB-DISTRICT,Garoth
23.0,433.0,3495.0,SUB-DISTRICT,Shamgarh
23.0,433.0,3496.0,SUB-DISTRICT,Mandsaur
23.0,433.0,3497.0,SUB-DISTRICT,Daloda 
23.0,433.0,3498.0,SUB-DISTRICT,Sitamau
23.0,433.0,3499.0,SUB-DISTRICT,Suwasara
23.0,434.0,0.0,DISTRICT,Ratlam
23.0,434.0,3500.0,SUB-DISTRICT,Piploda
23.0,434.0,3501.0,SUB-DISTRICT,Jaora
23.0,434.0,3502.0,SUB-DISTRICT,Alot
23.0,434.0,3503.0,SUB-DISTRICT,Tal
23.0,434.0,3504.0,SUB-DISTRICT,Sailana
23.0,434.0,3505.0,SUB-DISTRICT,Bajna
23.0,434.0,3506.0,SUB-DISTRICT,Rawti
23.0,434.0,3507.0,SUB-DISTRICT,Ratlam
23.0,435.0,0.0,DISTRICT,Ujjain
23.0,435.0,3508.0,SUB-DISTRICT,Khacharod
23.0,435.0,3509.0,SUB-DISTRICT,Nagda
23.0,435.0,3510.0,SUB-DISTRICT,Mahidpur
23.0,435.0,3511.0,SUB-DISTRICT,Ghatiya
23.0,435.0,3512.0,SUB-DISTRICT,Tarana
23.0,435.0,3513.0,SUB-DISTRICT,Ujjain
23.0,435.0,3514.0,SUB-DISTRICT,Badnagar
23.0,436.0,0.0,DISTRICT,Shajapur
23.0,436.0,3515.0,SUB-DISTRICT,Susner
23.0,436.0,3516.0,SUB-DISTRICT,Nalkheda
23.0,436.0,3517.0,SUB-DISTRICT,Badod
23.0,436.0,3518.0,SUB-DISTRICT,Agar
23.0,436.0,3519.0,SUB-DISTRICT,Shajapur
23.0,436.0,3520.0,SUB-DISTRICT,Gulana
23.0,436.0,3521.0,SUB-DISTRICT,Moman Badodiya
23.0,436.0,3522.0,SUB-DISTRICT,Shujalpur
23.0,436.0,3523.0,SUB-DISTRICT,Kalapipal
23.0,437.0,0.0,DISTRICT,Dewas
23.0,437.0,3524.0,SUB-DISTRICT,Tonk Khurd
23.0,437.0,3525.0,SUB-DISTRICT,Sonkatch
23.0,437.0,3526.0,SUB-DISTRICT,Dewas
23.0,437.0,3527.0,SUB-DISTRICT,Kannod
23.0,437.0,3528.0,SUB-DISTRICT,Satwas
23.0,437.0,3529.0,SUB-DISTRICT,Bagli
23.0,437.0,3530.0,SUB-DISTRICT,Hatpiplya
23.0,437.0,3531.0,SUB-DISTRICT,Khategaon
23.0,438.0,0.0,DISTRICT,Dhar
23.0,438.0,3532.0,SUB-DISTRICT,Badnawar
23.0,438.0,3533.0,SUB-DISTRICT,Sardarpur
23.0,438.0,3534.0,SUB-DISTRICT,Dhar
23.0,438.0,3535.0,SUB-DISTRICT,Gandhwani
23.0,438.0,3536.0,SUB-DISTRICT,Kukshi
23.0,438.0,3537.0,SUB-DISTRICT,Dahi
23.0,438.0,3538.0,SUB-DISTRICT,Manawar
23.0,438.0,3539.0,SUB-DISTRICT,Dharampuri
23.0,439.0,0.0,DISTRICT,Indore
23.0,439.0,3540.0,SUB-DISTRICT,Depalpur
23.0,439.0,3541.0,SUB-DISTRICT,Hatod
23.0,439.0,3542.0,SUB-DISTRICT,Sawer
23.0,439.0,3543.0,SUB-DISTRICT,Indore
23.0,439.0,3544.0,SUB-DISTRICT,Mhow 
23.0,440.0,0.0,DISTRICT,Khargone (West Nimar)
23.0,440.0,3545.0,SUB-DISTRICT,Barwaha
23.0,440.0,3546.0,SUB-DISTRICT,Maheshwar
23.0,440.0,3547.0,SUB-DISTRICT,Kasrawad
23.0,440.0,3548.0,SUB-DISTRICT,Segaon
23.0,440.0,3549.0,SUB-DISTRICT,Bhikangaon
23.0,440.0,3550.0,SUB-DISTRICT,Khargone
23.0,440.0,3551.0,SUB-DISTRICT,Gogaon
23.0,440.0,3552.0,SUB-DISTRICT,Bhagwanpura
23.0,440.0,3553.0,SUB-DISTRICT,Jhiranya
23.0,441.0,0.0,DISTRICT,Barwani 
23.0,441.0,3554.0,SUB-DISTRICT,Barwani
23.0,441.0,3555.0,SUB-DISTRICT,Pati
23.0,441.0,3556.0,SUB-DISTRICT,Thikri
23.0,441.0,3557.0,SUB-DISTRICT,Anjad
23.0,441.0,3558.0,SUB-DISTRICT,Rajpur
23.0,441.0,3559.0,SUB-DISTRICT,Pansemal
23.0,441.0,3560.0,SUB-DISTRICT,Niwali
23.0,441.0,3561.0,SUB-DISTRICT,Sendhwa
23.0,441.0,3562.0,SUB-DISTRICT,Varla
23.0,442.0,0.0,DISTRICT,Rajgarh
23.0,442.0,3563.0,SUB-DISTRICT,Jirapur
23.0,442.0,3564.0,SUB-DISTRICT,Khilchipur
23.0,442.0,3565.0,SUB-DISTRICT,Rajgarh
23.0,442.0,3566.0,SUB-DISTRICT,Biaora
23.0,442.0,3567.0,SUB-DISTRICT,Sarangpur
23.0,442.0,3568.0,SUB-DISTRICT,Narsinghgarh
23.0,442.0,3569.0,SUB-DISTRICT,Pachore
23.0,443.0,0.0,DISTRICT,Vidisha
23.0,443.0,3570.0,SUB-DISTRICT,Lateri
23.0,443.0,3571.0,SUB-DISTRICT,Sironj
23.0,443.0,3572.0,SUB-DISTRICT,Kurwai
23.0,443.0,3573.0,SUB-DISTRICT,Basoda
23.0,443.0,3574.0,SUB-DISTRICT,Tyonda
23.0,443.0,3575.0,SUB-DISTRICT,Nateran
23.0,443.0,3576.0,SUB-DISTRICT,Shamshabad
23.0,443.0,3577.0,SUB-DISTRICT,Gyaraspur
23.0,443.0,3578.0,SUB-DISTRICT,Gulabganj
23.0,443.0,3579.0,SUB-DISTRICT,Vidisha
23.0,444.0,0.0,DISTRICT,Bhopal
23.0,444.0,3580.0,SUB-DISTRICT,Berasia
23.0,444.0,3581.0,SUB-DISTRICT,Huzur
23.0,445.0,0.0,DISTRICT,Sehore
23.0,445.0,3582.0,SUB-DISTRICT,Sehore
23.0,445.0,3583.0,SUB-DISTRICT,Shyampur
23.0,445.0,3584.0,SUB-DISTRICT,Ashta
23.0,445.0,3585.0,SUB-DISTRICT,Jawar
23.0,445.0,3586.0,SUB-DISTRICT,Ichhawar
23.0,445.0,3587.0,SUB-DISTRICT,Nasrullaganj
23.0,445.0,3588.0,SUB-DISTRICT,Budni
23.0,445.0,3589.0,SUB-DISTRICT,Rehti
23.0,446.0,0.0,DISTRICT,Raisen
23.0,446.0,3590.0,SUB-DISTRICT,Raisen
23.0,446.0,3591.0,SUB-DISTRICT,Gairatganj
23.0,446.0,3592.0,SUB-DISTRICT,Begamganj
23.0,446.0,3593.0,SUB-DISTRICT,Goharganj
23.0,446.0,3594.0,SUB-DISTRICT,Baraily
23.0,446.0,3595.0,SUB-DISTRICT,Badi
23.0,446.0,3596.0,SUB-DISTRICT,Silwani
23.0,446.0,3597.0,SUB-DISTRICT,Udaipura
23.0,447.0,0.0,DISTRICT,Betul
23.0,447.0,3598.0,SUB-DISTRICT,Bhainsdehi
23.0,447.0,3599.0,SUB-DISTRICT,Athner
23.0,447.0,3600.0,SUB-DISTRICT,Betul 
23.0,447.0,3601.0,SUB-DISTRICT,Chicholi
23.0,447.0,3602.0,SUB-DISTRICT,Ghoda Dongri
23.0,447.0,3603.0,SUB-DISTRICT,Shahpur
23.0,447.0,3604.0,SUB-DISTRICT,Multai
23.0,447.0,3605.0,SUB-DISTRICT,Amla
23.0,448.0,0.0,DISTRICT,Harda 
23.0,448.0,3606.0,SUB-DISTRICT,Khirkiya
23.0,448.0,3607.0,SUB-DISTRICT,Sirali
23.0,448.0,3608.0,SUB-DISTRICT,Harda
23.0,448.0,3609.0,SUB-DISTRICT,Handiya
23.0,448.0,3610.0,SUB-DISTRICT,Timarni
23.0,448.0,3611.0,SUB-DISTRICT,Rehatgaon
23.0,449.0,0.0,DISTRICT,Hoshangabad
23.0,449.0,3612.0,SUB-DISTRICT,Seoni-Malwa
23.0,449.0,3613.0,SUB-DISTRICT,Itarsi
23.0,449.0,3614.0,SUB-DISTRICT,Hoshangabad
23.0,449.0,3615.0,SUB-DISTRICT,Dolariya
23.0,449.0,3616.0,SUB-DISTRICT,Babai
23.0,449.0,3617.0,SUB-DISTRICT,Sohagpur
23.0,449.0,3618.0,SUB-DISTRICT,Pipariya
23.0,449.0,3619.0,SUB-DISTRICT,Bankhedi
23.0,450.0,0.0,DISTRICT,Katni 
23.0,450.0,3620.0,SUB-DISTRICT,Murwara
23.0,450.0,3621.0,SUB-DISTRICT,Rithi
23.0,450.0,3622.0,SUB-DISTRICT,Barhi
23.0,450.0,3623.0,SUB-DISTRICT,Badwara
23.0,450.0,3624.0,SUB-DISTRICT,Vijayraghavgarh
23.0,450.0,3625.0,SUB-DISTRICT,Bahoriband
23.0,450.0,3626.0,SUB-DISTRICT,Dhimarkheda
23.0,451.0,0.0,DISTRICT,Jabalpur
23.0,451.0,3627.0,SUB-DISTRICT,Sihora
23.0,451.0,3628.0,SUB-DISTRICT,Majholi
23.0,451.0,3629.0,SUB-DISTRICT,Patan
23.0,451.0,3630.0,SUB-DISTRICT,Shahpura
23.0,451.0,3631.0,SUB-DISTRICT,Jabalpur
23.0,451.0,3632.0,SUB-DISTRICT,Panagar
23.0,451.0,3633.0,SUB-DISTRICT,Kundam
23.0,452.0,0.0,DISTRICT,Narsimhapur
23.0,452.0,3634.0,SUB-DISTRICT,Gotegaon
23.0,452.0,3635.0,SUB-DISTRICT,Gadarwara
23.0,452.0,3636.0,SUB-DISTRICT,Narsimhapur
23.0,452.0,3637.0,SUB-DISTRICT,Kareli
23.0,452.0,3638.0,SUB-DISTRICT,Tendukheda
23.0,453.0,0.0,DISTRICT,Dindori 
23.0,453.0,3639.0,SUB-DISTRICT,Shahpura
23.0,453.0,3640.0,SUB-DISTRICT,Dindori 
23.0,454.0,0.0,DISTRICT,Mandla
23.0,454.0,3641.0,SUB-DISTRICT,Niwas
23.0,454.0,3642.0,SUB-DISTRICT,Narayanganj
23.0,454.0,3643.0,SUB-DISTRICT,Mandla
23.0,454.0,3644.0,SUB-DISTRICT,Ghughari
23.0,454.0,3645.0,SUB-DISTRICT,Bichhiya
23.0,454.0,3646.0,SUB-DISTRICT,Nainpur
23.0,455.0,0.0,DISTRICT,Chhindwara
23.0,455.0,3647.0,SUB-DISTRICT,Tamia
23.0,455.0,3648.0,SUB-DISTRICT,Amarwara
23.0,455.0,3649.0,SUB-DISTRICT,Harrai
23.0,455.0,3650.0,SUB-DISTRICT,Chaurai
23.0,455.0,3651.0,SUB-DISTRICT,Jamai
23.0,455.0,3652.0,SUB-DISTRICT,Parasia
23.0,455.0,3653.0,SUB-DISTRICT,Umreth
23.0,455.0,3654.0,SUB-DISTRICT,Chhindwara
23.0,455.0,3655.0,SUB-DISTRICT,Mohkhed
23.0,455.0,3656.0,SUB-DISTRICT,Sausar
23.0,455.0,3657.0,SUB-DISTRICT,Bichhua
23.0,455.0,3658.0,SUB-DISTRICT,Pandhurna
23.0,456.0,0.0,DISTRICT,Seoni
23.0,456.0,3659.0,SUB-DISTRICT,Lakhnadon
23.0,456.0,3660.0,SUB-DISTRICT,Chhapara
23.0,456.0,3661.0,SUB-DISTRICT,Ghansaur
23.0,456.0,3662.0,SUB-DISTRICT,Dhanora
23.0,456.0,3663.0,SUB-DISTRICT,Keolari
23.0,456.0,3664.0,SUB-DISTRICT,Seoni
23.0,456.0,3665.0,SUB-DISTRICT,Barghat
23.0,456.0,3666.0,SUB-DISTRICT,Kurai
23.0,457.0,0.0,DISTRICT,Balaghat
